serial_number,terminal_id,deployment_date
0822319080,821997,2024-10-24
1850073746,831066,2024-11-26
0821705646,224218,2022-08-16
0821580783,810298,2024-09-02
1850056431,308044,2022-09-18
0822237466,631224,2023-07-26
0821930109,899865,2025-07-17
0821709211,33142,2021-02-08
0822061181,658300,2023-09-04
0821928480,876625,2025-05-06
0821892531,885315,2025-05-28
0821705899,792599,2024-06-10
0821897115,57870,2021-05-09
0822296167,87768,2021-09-26
0821893780,887540,2025-06-04
0822241716,114261,2022-02-01
0821895340,52583,2021-04-22
0821578469,98386,2021-11-07
0821930727,790844,2024-06-03
0822210548,895068,2025-07-02
0821935103,763807,2024-02-08
0821706279,781001,2024-04-23
1850076782,810713,2024-09-03
0821386369,2889,2020-07-24
0821243344,6290,2020-09-14
0822314719,81437,2021-08-31
0821543417,813391,2024-09-16
0821580005,26875,2020-12-24
0822060000,106033,2021-12-15
0821707480,107514,2021-12-23
0821895618,51769,2021-04-19
0822295898,304582,2022-09-16
0821895225,625908,2023-07-17
0821748325,47897,2021-04-05
0821891616,31680,2021-01-27
1850077720,438431,2022-12-27
0822234391,77589,2021-08-23
1850049238,89689,2021-10-04
0821707139,11139,2020-10-13
1850028171,879644,2025-05-15
1180124879,912864,2025-08-25
0821538229,103550,2021-12-01
0821538796,6270,2020-09-13
0821933499,59023,2021-05-17
0821930727,44446,2021-03-18
0822319080,94452,2021-10-23
0822235570,74015,2021-08-08
0822253824,82689,2021-09-06
1850080944,92386,2021-10-14
0822298008,88279,2021-09-28
0821705931,493944,2023-03-15
0822312923,805317,2024-08-12
V9E0015781,871771,2025-04-16
1850033974,871047,2025-04-14
0822315326,86638,2021-09-21
0822312290,84706,2021-09-14
0821585757,6287,2020-09-14
1850075180,660183,2023-09-06
0821708465,131834,2022-04-22
0822236035,429816,2022-12-14
0821538850,6307,2020-09-14
0821543471,24996,2020-11-30
0821893753,56313,2021-05-05
0821896013,56823,2021-05-06
0821898710,56404,2021-05-05
0822240121,897373,2025-07-10
0821930979,36120,2021-03-01
0821898710,371068,2022-11-06
0821706888,87859,2021-09-26
0822066176,511070,2023-04-11
0821872946,667825,2023-09-17
0821933596,109123,2022-01-03
0821545697,26940,2020-12-25
0821931080,57128,2021-05-07
0822295928,441860,2023-01-03
0821897144,173134,2022-07-17
0821895422,63758,2021-06-03
0821898283,55056,2021-04-29
0822244033,98082,2021-11-06
0822238484,73284,2021-08-02
0821873223,54579,2021-04-27
0821588896,90552,2021-10-08
0822060399,72108,2021-07-27
0822239606,73848,2021-08-05
0821872832,789666,2024-05-29
0821895913,869417,2025-04-08
0821707430,811261,2024-09-05
0822254207,874589,2025-04-27
0821891933,449114,2023-01-15
0822295943,871530,2025-04-15
0821706157,496392,2023-03-19
0821894025,899964,2025-07-17
1850041907,464943,2023-02-07
1850031176,128270,2022-04-06
0822237100,76096,2021-08-17
1850036500,840845,2024-12-30
0822065922,801082,2024-07-23
1850081782,441346,2023-01-02
0821542522,586966,2023-06-12
0821536211,806252,2024-08-15
0821542650,502033,2023-03-27
0821588716,632721,2023-07-30
1850031534,817288,2024-10-03
1850035025,859762,2025-03-03
0821708003,572086,2023-05-31
0821590035,785210,2024-05-09
1850035786,103415,2021-12-01
0821931168,128511,2022-04-07
0821570264,154286,2022-06-13
1180129577,915139,2025-09-01
0821928152,546700,2023-05-10
1850041603,113587,2022-01-27
0822235064,657380,2023-09-03
0822211394,684894,2023-10-11
0821385977,760336,2024-01-24
V9E0013525,876387,2025-05-05
1850079272,889070,2025-06-11
0821928118,852712,2025-02-12
1850082315,627085,2023-07-19
0822254255,823706,2024-10-31
0822234436,297413,2022-09-13
0822024266,97802,2021-11-04
0822236599,801134,2024-07-23
0821544965,871398,2025-04-15
1180121392,883215,2025-05-22
0821589351,14529,2020-10-26
1850055576,121261,2022-03-06
0821748502,50864,2021-04-15
0821706888,455245,2023-01-23
0821542916,32105,2021-02-01
0822243555,82708,2021-09-06
0822297574,432201,2022-12-17
0822237197,78656,2021-08-26
0821536507,890528,2025-06-17
0821930806,488997,2023-03-09
0822241112,901555,2025-07-22
0822233781,909060,2025-08-12
0822236335,786304,2024-05-14
0821706186,907523,2025-08-07
0821705593,908436,2025-08-10
0821545856,10520,2020-10-11
0821543471,24850,2020-11-29
0821874039,54368,2021-04-27
0821895422,59312,2021-05-18
0821894844,43659,2021-03-16
0821895422,58394,2021-05-11
0822312700,168365,2022-07-05
0821708811,854855,2025-02-18
0821892932,638202,2023-08-06
0822243349,81993,2021-09-02
1850074566,414516,2022-11-21
1850028532,795352,2024-06-26
0821536369,8065,2020-09-27
0821543904,16955,2020-11-03
1850037382,821994,2024-10-24
1850080380,839694,2024-12-25
0821542916,32039,2021-02-01
0821931640,59181,2021-05-18
0821543471,24857,2020-11-29
0821798718,25900,2020-12-19
1850076874,91177,2021-10-11
0821898446,107221,2021-12-21
0821593000,871328,2025-04-15
0822064779,876586,2025-05-06
0822238604,915773,2025-09-03
0822240545,36630,2021-03-03
0821931955,47008,2021-03-30
0821579883,24425,2020-11-28
0821545697,26910,2020-12-25
0821895340,52597,2021-04-22
0822233517,69509,2021-07-05
0821895225,764544,2024-02-12
0821934112,364760,2022-11-01
0821932007,576007,2023-06-04
0821588815,112265,2022-01-22
0821580079,34674,2021-02-16
0822242724,77087,2021-08-21
0821543471,24994,2020-11-30
0821579883,24424,2020-11-28
0821709299,27531,2020-12-28
0821545697,9000,2020-10-01
0821896957,43073,2021-03-12
0821545856,835330,2024-12-10
1850048461,893895,2025-06-29
0821930806,898650,2025-07-14
0822235065,355473,2022-10-23
0822297746,470519,2023-02-15
0821894694,45655,2021-03-23
0822239140,73240,2021-08-02
0822237828,70899,2021-07-12
0821386381,133491,2022-05-10
0821894994,591521,2023-06-15
0821538753,7950,2020-09-27
0821541414,90194,2021-10-06
0821873994,55856,2021-05-04
0821872762,49723,2021-04-12
0821871475,51924,2021-04-19
0821748665,827396,2024-11-13
V9E0018404,861724,2025-03-10
0821590593,678414,2023-10-03
0822240358,888974,2025-06-11
0821545813,834946,2024-12-09
0821935179,157513,2022-06-16
0821589431,863808,2025-03-17
0821935896,276929,2022-09-05
0822235542,881081,2025-05-17
0821745899,899965,2025-07-17
0821298701,4148,2020-08-23
0821536507,6008,2020-09-12
0821468697,58828,2021-05-17
0821932946,267293,2022-09-01
0821871763,28061,2021-01-04
0821872762,63195,2021-06-01
0821893092,97320,2021-11-01
0821593000,45811,2021-03-24
0822240656,77605,2021-08-23
0821536211,8928,2020-10-01
1850082740,121403,2022-03-06
0822297948,563326,2023-05-24
0822319909,771819,2024-03-13
0821114884,3476,2020-08-13
1850040758,94155,2021-10-21
0822321561,533245,2023-05-01
1850026894,457540,2023-01-25
1850037367,758646,2024-01-16
0821893582,906846,2025-08-05
0821895422,60772,2021-05-23
1850083130,108518,2021-12-29
0821893398,166918,2022-07-03
0821893332,29502,2021-01-14
1850081782,123246,2022-03-13
1850077814,826953,2024-11-12
0821579460,837823,2024-12-18
0822060684,488939,2023-03-09
1850074473,200797,2022-08-07
0822213121,69241,2021-07-04
0821709211,27235,2020-12-28
1850074022,118406,2022-02-20
0821588127,19944,2020-11-14
0822062234,82849,2021-09-07
0822298525,689860,2023-10-18
0821894649,792637,2024-06-10
0822312325,88821,2021-09-30
0822297587,86446,2021-09-21
0821587342,432631,2022-12-18
0821541522,31917,2021-01-30
0821897847,48824,2021-04-11
0821935766,45785,2021-03-24
0822314924,85964,2021-09-19
0821897847,102217,2021-11-24
1850076357,121404,2022-03-06
0821587355,167638,2022-07-04
1850047516,577197,2023-06-05
0821897143,92207,2021-10-14
1850037380,871053,2025-04-14
0822064682,775156,2024-03-27
0821932189,877785,2025-05-11
1850083230,125645,2022-03-21
1850054448,168579,2022-07-06
0821588850,545324,2023-05-09
0821928053,888947,2025-06-11
0822059067,795474,2024-06-26
0821871981,781928,2024-04-28
0822234083,73681,2021-08-05
0821570385,3488,2020-08-13
0821545400,9981,2020-10-06
0821386152,2124,2020-06-29
0821211495,52078,2021-04-20
0822237271,129901,2022-04-13
0821933577,45501,2021-03-23
0821541414,25319,2020-12-08
0821873446,45319,2021-03-22
0821898377,49846,2021-04-13
0822024212,81888,2021-09-02
0822313084,91547,2021-10-12
1850074671,102871,2021-11-28
0822208134,111305,2022-01-17
V9E0011997,861480,2025-03-09
0821587206,591689,2023-06-15
1850050557,851650,2025-02-09
0822236643,161844,2022-06-22
0821873446,178687,2022-07-25
0821892436,497338,2023-03-20
0821935753,864717,2025-03-19
1850082835,873450,2025-04-23
V9E0014480,877796,2025-05-11
0822064225,107014,2021-12-20
V9E0011733,886228,2025-05-31
0822211647,908687,2025-08-11
0822241543,908736,2025-08-11
0821873128,33931,2021-02-13
0821589854,42345,2021-03-08
0821545428,706809,2023-11-28
1850033889,810551,2024-09-03
0822239412,756459,2024-01-08
1850042237,109107,2022-01-03
0821892392,109362,2022-01-04
1850082965,96517,2021-10-30
0821570264,805892,2024-08-14
0821873263,839344,2024-12-24
0821211012,819955,2024-10-16
0821536507,137814,2022-05-24
0822059261,202131,2022-08-08
0821579459,21170,2020-11-17
0821935961,752049,2023-12-19
0822214017,73107,2021-08-02
0822242972,88201,2021-09-27
0821934939,108968,2022-01-03
0822244307,85176,2021-09-15
0821570374,124682,2022-03-17
0821544028,460905,2023-02-02
0821590035,703534,2023-11-15
0821537292,565300,2023-05-26
1850082209,899426,2025-07-16
0821897536,785135,2024-05-09
V9E0012346,855368,2025-02-19
0822211827,794663,2024-06-23
0821927517,899459,2025-07-16
0821706311,9657,2020-10-05
0821587975,27080,2020-12-27
0821709017,105824,2021-12-14
0821545918,8435,2020-09-28
0821386336,2844,2020-07-22
0821350228,27482,2020-12-28
0821587686,42691,2021-03-10
0821706279,8700,2020-09-29
0821543246,30722,2021-01-20
0821545697,26924,2020-12-25
1850039116,759595,2024-01-21
V9E0011579,860786,2025-03-06
1850081809,852303,2025-02-11
0821895422,59877,2021-05-20
0821892537,67051,2021-06-22
0821897213,664728,2023-09-13
0821390511,358709,2022-10-27
0821897115,602342,2023-06-22
0821936092,49608,2021-04-12
0821545697,26935,2020-12-25
0821872565,43774,2021-03-16
0821746271,50759,2021-04-15
0822062786,67283,2021-06-23
0822319477,85878,2021-09-19
0822237610,136356,2022-05-20
0822236651,155306,2022-06-14
0822233518,264578,2022-08-31
1850049115,97730,2021-11-03
0822298771,146333,2022-06-04
1850054655,130866,2022-04-18
0822233825,81573,2021-09-01
0822024212,821677,2024-10-23
1850081904,855274,2025-02-19
0821872762,57422,2021-05-08
0821541525,18485,2020-11-08
0821798092,47494,2021-04-01
0822210553,68919,2021-06-30
0821895422,63609,2021-06-03
0821591162,15035,2020-10-27
0821298701,4149,2020-08-23
0821931982,168778,2022-07-06
1850021688,650563,2023-08-24
0821593101,154589,2022-06-13
0822253747,817332,2024-10-03
0821934251,844691,2025-01-14
0822239165,442078,2023-01-03
0821894699,555357,2023-05-16
0821386101,2220,2020-07-01
0821896589,46950,2021-03-30
1850108522,802177,2024-07-29
1850082209,862277,2025-03-11
0822321606,864315,2025-03-18
1850056631,794994,2024-06-24
0822296309,678490,2023-10-03
0822233372,908719,2025-08-11
0821543812,907609,2025-08-07
0821896286,46104,2021-03-25
1180123795,906030,2025-08-03
0821891804,322081,2022-09-27
1850031939,524203,2023-04-23
0821934176,44705,2021-03-20
0821210100,610,2019-12-18
0821385788,2472,2020-07-08
0821543733,15124,2020-10-27
0821570306,3943,2020-08-19
0821542916,32038,2021-02-01
1180122568,882365,2025-05-20
0821586097,846676,2025-01-21
0822254012,333302,2022-10-05
0821706609,7976,2020-09-27
0822319919,91269,2021-10-11
0821589599,21358,2020-11-17
0821895422,59873,2021-05-20
0821930806,49018,2021-04-11
1850082874,98242,2021-11-07
0821936027,114396,2022-02-01
0821933349,779209,2024-04-15
0821892947,177915,2022-07-24
0822313398,895283,2025-07-02
0821935379,352027,2022-10-20
0822243258,908989,2025-08-12
0822311797,711509,2023-12-16
0821539145,6227,2020-09-13
0821895422,59949,2021-05-20
0821545806,449947,2023-01-16
0822236908,90978,2021-10-10
0822298000,413213,2022-11-20
0821896593,44724,2021-03-20
0821589456,23136,2020-11-22
0821873984,61795,2021-05-27
0822234436,76216,2021-08-17
0821936120,56968,2021-05-06
1850108856,91215,2021-10-11
0821895422,63707,2021-06-03
0822236278,107719,2021-12-23
1850025668,123296,2022-03-13
0822315160,914686,2025-08-31
1850108877,660498,2023-09-07
0822236599,663598,2023-09-11
0822313084,711151,2023-12-14
0821542707,843193,2025-01-08
0821897182,45238,2021-03-22
0821797147,761238,2024-01-29
0821873516,60472,2021-05-22
0821579883,30366,2021-01-18
0822253588,812552,2024-09-12
0821932946,884927,2025-05-27
0821898192,892176,2025-06-23
0822207590,909486,2025-08-13
1850082388,105448,2021-12-13
0821536863,120691,2022-03-03
0821928633,887255,2025-06-03
0822240801,69680,2021-07-05
0821895046,779347,2024-04-16
0821872819,110557,2022-01-12
1850035857,859996,2025-03-04
0822298564,84783,2021-09-14
0821586911,105829,2021-12-14
0822058343,112075,2022-01-20
0822237447,112045,2022-01-20
0821936437,830906,2024-11-25
0821542916,32082,2021-02-01
0821895340,53148,2021-04-24
0821390543,5058,2020-08-31
0822297722,617987,2023-07-03
0821898251,881502,2025-05-18
0821545739,902925,2025-07-26
0821930099,178552,2022-07-25
1850074381,211352,2022-08-11
0821892762,216400,2022-08-13
0821706804,10188,2020-10-08
0822061114,76564,2021-08-18
V9E0015555,877094,2025-05-08
0821542546,891655,2025-06-22
0821900818,65386,2021-06-09
0821211449,743,2020-01-09
0821871230,802360,2024-07-29
0822243806,488341,2023-03-08
0822234541,627047,2023-07-19
0822066176,703313,2023-11-14
0821538318,45926,2021-03-24
0821586054,5171,2020-09-01
0821929702,35611,2021-02-23
0821892981,277074,2022-09-05
0821545494,847093,2025-01-22
0821746758,99543,2021-11-13
0822239961,76861,2021-08-19
0821930238,54756,2021-04-28
0821543471,24909,2020-11-29
0821590813,17434,2020-11-04
0821892318,35753,2021-02-24
0821871973,625056,2023-07-15
0822237189,75937,2021-08-16
0822298730,80656,2021-08-29
0822244008,84638,2021-09-14
0821542546,623236,2023-07-12
0821928715,88621,2021-09-29
0821707114,785576,2024-05-12
1850027572,121914,2022-03-08
1850037249,102376,2021-11-24
0822062234,120612,2022-03-02
0821538753,318402,2022-09-25
0821298489,366091,2022-11-02
0821936745,436520,2022-12-24
1850074927,131257,2022-04-20
0822242724,445964,2023-01-10
0821895692,843969,2025-01-12
0822242972,843941,2025-01-12
0821934334,425784,2022-12-07
0821536174,489330,2023-03-09
1850075624,790980,2024-06-04
0821243244,760332,2024-01-24
0822243681,799812,2024-07-17
0821748486,826490,2024-11-10
0821580851,891631,2025-06-22
0822239419,871105,2025-04-14
1850083129,869445,2025-04-08
V9E0012923,875583,2025-04-30
0821543004,797116,2024-07-04
0822238446,506480,2023-04-04
1850031521,355346,2022-10-23
0821871715,835980,2024-12-12
1850047318,154861,2022-06-13
0822242395,356537,2022-10-24
1850079732,107067,2021-12-21
1850035552,114082,2022-01-31
0821543743,19495,2020-11-12
0821579459,21165,2020-11-17
0821895422,62550,2021-05-30
0821872566,44137,2021-03-17
0821929289,92991,2021-10-18
0821708943,102455,2021-11-25
1850037610,248783,2022-08-25
0821931134,493546,2023-03-14
0821591164,20250,2020-11-15
0821871973,54653,2021-04-28
0821896747,120251,2022-03-01
0822216095,78764,2021-08-26
0821873302,30175,2021-01-18
0821587620,35027,2021-02-18
1850026068,862937,2025-03-13
1850083095,107673,2021-12-23
1850049327,130587,2022-04-17
0821536642,142939,2022-05-30
0821705765,156897,2022-06-16
0822236324,261014,2022-08-30
0822295928,703572,2023-11-15
0821705166,317177,2022-09-24
0821708653,319143,2022-09-25
0822244204,877228,2025-05-08
0821705755,355293,2022-10-23
0821570361,342194,2022-10-13
1850031518,483858,2023-03-02
1850079582,900717,2025-07-20
V9E0016065,869435,2025-04-08
0822063108,870358,2025-04-11
1850079308,895228,2025-07-02
0822233426,894251,2025-06-30
0821588535,789995,2024-05-30
0822253149,883183,2025-05-22
0821897423,813684,2024-09-17
1850079982,110214,2022-01-10
1850077098,770247,2024-03-06
0822237063,144293,2022-06-01
0821930204,682069,2023-10-08
0821348820,827299,2024-11-13
1850079732,830621,2024-11-25
1850078059,156111,2022-06-15
0822315338,861699,2025-03-09
0822296323,146464,2022-06-04
0821872309,885662,2025-05-29
0821934112,860159,2025-03-05
0821537694,703383,2023-11-14
0821539897,839029,2024-12-23
0822059280,789485,2024-05-28
0821708851,163835,2022-06-26
1850038092,882423,2025-05-20
0821895274,789110,2024-05-27
1850025297,155194,2022-06-14
0821536670,786424,2024-05-15
0821579668,22118,2020-11-18
0821705596,9819,2020-10-06
0822241716,68323,2021-06-29
0821897241,812377,2024-09-11
0822058171,65066,2021-06-07
0821936752,65299,2021-06-08
0821896594,111136,2022-01-16
0821536616,779744,2024-04-17
0821536405,830544,2024-11-24
0822236917,113476,2022-01-26
0821709232,167420,2022-07-04
0822211823,841820,2025-01-02
0821589349,22309,2020-11-19
0821931609,31807,2021-01-28
0821874019,120229,2022-03-01
0821709299,27260,2020-12-28
0821591143,801132,2024-07-23
0821536359,242629,2022-08-23
0822312606,78877,2021-08-26
0821590297,15979,2020-10-29
0822241549,908737,2025-08-11
0822237441,115077,2022-02-03
0822061181,165045,2022-06-29
0821873197,135219,2022-05-16
0822213276,152796,2022-06-12
0821580359,165695,2022-07-01
0822239749,845920,2025-01-19
1850047717,863011,2025-03-13
0821931512,873200,2025-04-22
0821934687,872263,2025-04-17
0822064104,446622,2023-01-11
0822319915,915007,2025-09-01
0821211216,893687,2025-06-28
0822240807,915525,2025-09-02
0821211012,1398,2020-03-19
0821579459,21150,2020-11-17
0821543273,63305,2021-06-02
0821930283,206279,2022-08-09
0822242741,563437,2023-05-24
0821897050,631157,2023-07-26
1850035298,98988,2021-11-10
0821543743,17334,2020-11-04
0821545697,26929,2020-12-25
0821570374,124193,2022-03-15
0821538290,12474,2020-10-19
0821895340,52585,2021-04-22
0822215330,69310,2021-07-04
0821891187,50998,2021-04-15
0821900822,59537,2021-05-19
0821931955,156415,2022-06-15
0821579438,409268,2022-11-17
0821579883,24427,2020-11-28
0822240827,114558,2022-02-01
0822210548,831829,2024-11-28
0821896141,808889,2024-08-27
1850047139,889930,2025-06-15
0822242415,840485,2024-12-29
0821578615,707053,2023-11-28
1850054535,429820,2022-12-14
0822311137,442524,2023-01-04
0822236226,591911,2023-06-15
0822215928,645872,2023-08-17
0821871030,834900,2024-12-09
1850075386,235750,2022-08-21
0821929765,428620,2022-12-12
0821537698,4804,2020-08-29
0821896558,116124,2022-02-09
0821871332,854550,2025-02-17
1850108723,764160,2024-02-11
0821895772,118045,2022-02-17
0821935907,442467,2023-01-04
0821587620,219496,2022-08-14
0822296167,820535,2024-10-18
0821538318,824689,2024-11-04
1850037805,852294,2025-02-11
0821545590,468421,2023-02-14
0822211038,784711,2024-05-08
0821745886,799438,2024-07-16
0821933455,821718,2024-10-23
0821707402,798220,2024-07-09
1850108723,769497,2024-03-04
0821210949,544,2019-12-09
0821539044,652094,2023-08-26
0822244052,838926,2024-12-23
0822314871,87628,2021-09-26
0821706344,8002,2020-09-27
0821243244,18871,2020-11-10
